question_id,content,options,answer,skill_id_list,difficulty
Chg11_Q9_MCQ,"Adam Optimizer là sự kết hợp của hai ý tưởng nào?","[""A. Momentum và RMSProp."", ""B. Batch GD và Stochastic GD."", ""C. L1 và L2 Regularization."", ""D. ReLU và Sigmoid.""]",A,"[""11.5_Optimizers_Adam""]",medium
Chg11_Q10_MCQ,"Kỹ thuật 'Dropout' chống Overfitting như thế nào trong quá trình huấn luyện?","[""A. Tại mỗi bước huấn luyện, nó ngẫu nhiên tắt (bỏ qua) một tỷ lệ phần trăm các neuron (ví dụ 20%), khiến mạng không thể phụ thuộc vào bất kỳ neuron đơn lẻ nào."", ""B. Nó xóa vĩnh viễn các neuron."", ""C. Nó giảm giá trị trọng số về 0."", ""D. Nó thêm dữ liệu nhiễu vào đầu vào.""]",A,"[""11.6_Regularization_Dropout""]",easy
Chg11_Q11_MCQ,"Điều gì quan trọng cần nhớ về Dropout khi chuyển sang giai đoạn Kiểm tra/Dự đoán (Testing/Inference)?","[""A. Dropout phải được bật với tỷ lệ cao hơn."", ""B. Dropout phải được TẮT hoàn toàn (hoặc nhân đầu ra với tỷ lệ giữ lại) để sử dụng toàn bộ năng lực của mạng."", ""C. Dropout không ảnh hưởng gì."", ""D. Phải huấn luyện lại mô hình.""]",B,"[""11.6_Regularization_Dropout""]",hard
Chg11_Q12_MCQ,"'Learning Rate Scheduling' (Lịch trình tốc độ học) như 'Performance Scheduling' có tác dụng gì?","[""A. Tăng tốc độ học lên vô hạn."", ""B. Giảm dần tốc độ học khi sai số (validation error) ngừng cải thiện, giúp mô hình hội tụ sâu hơn vào điểm cực tiểu."", ""C. Giữ tốc độ học không đổi."", ""D. Thay đổi thuật toán tối ưu.""]",B,"[""11.5_Optimizers_Adam""]",medium

Chg11_Pra_Q3,"Để sử dụng chiến lược khởi tạo 'He Normal' (được khuyên dùng cho hàm kích hoạt ReLU để tránh Vanishing Gradient), bạn cấu hình lớp Dense như thế nào?","[""A. Dense(100, activation='relu', kernel_initializer='he_normal')"", ""B. Dense(100, activation='relu', kernel_initializer='zeros')"", ""C. Dense(100, activation='relu', kernel_initializer='glorot_uniform')"", ""D. Dense(100, activation='relu', kernel_initializer='random_normal') ""]",A,"[""11.7_ThucHanh_DeepNet""]",medium
Chg11_Pra_Q4,"Khi thêm lớp `BatchNormalization()` vào TRƯỚC hàm kích hoạt của lớp Dense (ví dụ: Dense -> BatchNom -> Activation), bạn nên thiết lập tham số nào cho lớp Dense để tránh lãng phí tham số (vì Batch Norm đã có tham số dịch chuyển beta)?","[""A. use_bias=False"", ""B. use_bias=True"", ""C. activation=None"", ""D. kernel_regularizer=None""]",A,"[""11.7_ThucHanh_DeepNet""]",hard
Chg11_Pra_Q5,"Để sử dụng biến thể hàm kích hoạt `LeakyReLU` trong Keras Sequential API, cách viết nào là chính xác (theo các phiên bản Keras cổ điển được dạy trong sách)?","[""A. model.add(Dense(10, activation='leaky_relu'))"", ""B. model.add(Dense(10)); model.add(LeakyReLU(alpha=0.2))"", ""C. model.add(Dense(10, activation='relu', alpha=0.2))"", ""D. model.add(LeakyReLU(10))""]",B,"[""11.7_ThucHanh_DeepNet""]",medium
Chg11_Pra_Q6,"Khi khởi tạo một Optimizer (ví dụ SGD), tham số nào giúp ngăn chặn vấn đề 'Bùng nổ đạo hàm' (Exploding Gradients), thường gặp trong mạng RNN?","[""A. momentum=0.9"", ""B. nesterov=True"", ""C. clipvalue=1.0 (hoặc clipnorm=1.0)"", ""D. decay=1e-4""]",C,"[""11.7_ThucHanh_DeepNet""]",medium
Chg11_Pra_Q7,"Callback `ReduceLROnPlateau` hoạt động như thế nào?","[""A. Tăng tốc độ học lên gấp đôi sau mỗi epoch."", ""B. Giảm tốc độ học (nhân với một hệ số factor, ví dụ 0.5) nếu loss trên tập validation không cải thiện sau một số epoch nhất định (patience)."", ""C. Giảm tốc độ học theo hàm mũ."", ""D. Dừng huấn luyện ngay lập tức.""]",B,"[""11.7_ThucHanh_DeepNet""]",medium
Chg11_Pra_Q8,"Để áp dụng `L2 Regularization` với hệ số 0.01 cho trọng số (weights) của lớp Dense, bạn dùng cú pháp nào?","[""A. Dense(100, kernel_regularizer=keras.regularizers.l2(0.01))"", ""B. Dense(100, activity_regularizer=keras.regularizers.l2(0.01))"", ""C. Dense(100, bias_regularizer=keras.regularizers.l2(0.01))"", ""D. Dense(100, dropout=0.01)""]",A,"[""11.7_ThucHanh_DeepNet""]",medium
Chg11_Pra_Q9,"Khi thực hiện Transfer Learning, lệnh `layer.trainable = False` có tác dụng gì?","[""A. Xóa lớp đó khỏi mô hình."", ""B. Đóng băng trọng số của lớp đó, ngăn không cho Gradient Descent cập nhật chúng trong quá trình huấn luyện (thường dùng cho các lớp dưới cùng của mô hình pre-trained)."", ""C. Làm cho lớp đó học nhanh hơn."", ""D. Reset trọng số của lớp đó.""]",B,"[""11.7_ThucHanh_DeepNet""]",easy
Chg11_Pra_Q10,"Lớp `Dropout(rate=0.2)` hoạt động như thế nào trong giai đoạn suy luận (Inference/Testing)?","[""A. Nó tiếp tục tắt 20% neuron ngẫu nhiên."", ""B. Nó không làm gì cả (hoạt động như một lớp identity), nhưng các đầu vào có thể được nhân tỉ lệ để bù đắp cho việc thiếu hụt trong lúc train."", ""C. Nó tắt toàn bộ neuron."", ""D. Nó báo lỗi.""]",B,"[""11.7_ThucHanh_DeepNet""]",medium

Chg12_Q1_MCQ,"Sự khác biệt chính giữa TensorFlow 'Tensors' và NumPy 'Arrays' là gì?","[""A. Không có sự khác biệt nào."", ""B. Tensors là bất biến (immutable) và có thể chạy trên GPU/TPU để tăng tốc tính toán, trong khi NumPy Arrays thì không."", ""C. Tensors chỉ chứa số nguyên."", ""D. NumPy Arrays nhanh hơn Tensors.""]",B,"[""12.1_Tensor_Operations""]",easy
Chg12_Q2_MCQ,"Để tính đạo hàm tự động (Automatic Differentiation) trong các vòng lặp huấn luyện tùy chỉnh, TensorFlow sử dụng công cụ nào?","[""A. tf.gradient()."", ""B. tf.GradientTape context manager: Nó ghi lại mọi phép toán xảy ra bên trong khối 'with' để sau đó có thể truy ngược và tính đạo hàm."", ""C. Backpropagation thủ công."", ""D. tf.keras.optimizers.""]",B,"[""12.3_Custom_Training_Loop""]",medium
Chg12_Q3_MCQ,"Khi tự viết một lớp tùy chỉnh (Custom Layer) kế thừa từ `keras.layers.Layer`, phương thức `build(input_shape)` thường được dùng để làm gì?","[""A. Thực hiện tính toán chính (Forward pass)."", ""B. Khởi tạo các trọng số (Weights) của lớp, vì lúc này ta mới biết chính xác kích thước đầu vào (input_shape)."", ""C. Lưu mô hình."", ""D. Tính toán Loss.""]",B,"[""12.2_Custom_Layers_Models""]",hard
Chg12_Q4_MCQ,"Phương thức `call(inputs)` trong Custom Layer/Model đảm nhận nhiệm vụ gì?","[""A. Định nghĩa kiến trúc mạng."", ""B. Thực hiện các phép tính toán logic của lớp (Forward pass) trên dữ liệu đầu vào."", ""C. Tải dữ liệu."", ""D. Vẽ đồ thị.""]",B,"[""12.2_Custom_Layers_Models""]",medium
Chg12_Q5_MCQ,"Decorator `@tf.function` có tác dụng gì khi đặt trước một hàm Python?","[""A. Biến hàm đó thành một lớp."", ""B. Chuyển đổi hàm Python đó thành TensorFlow Graph (Đồ thị tính toán) để tối ưu hóa hiệu năng và cho phép chạy trên thiết bị không có Python (như di động)."", ""C. Làm chậm hàm đó lại để debug."", ""D. Tự động thêm chú thích.""]",B,"[""12.1_Tensor_Operations""]",hard

Chg12_Pra_Q3,"Khi làm việc với Tensor, câu lệnh `tf.constant([[1., 2., 3.]])` tạo ra một đối tượng có tính chất gì khác biệt so với `tf.Variable`?","[""A. Nó có thể thay đổi giá trị (mutable)."", ""B. Nó là bất biến (immutable) - không thể thay đổi giá trị sau khi khởi tạo."", ""C. Nó không thể chạy trên GPU."", ""D. Nó chỉ chứa số nguyên.""]",B,"[""12.4_ThucHanh_CustomTF""]",easy
Chg12_Pra_Q4,"Để chuyển đổi một mảng NumPy sang Tensor, ta dùng lệnh nào?","[""A. tf.to_tensor(array)"", ""B. tf.convert_to_tensor(array)"", ""C. tf.from_numpy(array)"", ""D. array.to_tf()""]",B,"[""12.4_ThucHanh_CustomTF""]",easy
Chg12_Pra_Q5,"Trong phương thức `build(self, input_shape)` của một Custom Layer, lệnh `self.add_weight(...)` dùng để làm gì?","[""A. Thêm một lớp con."", ""B. Tạo và khởi tạo các biến trọng số (trainable weights) cho lớp, vì lúc này ta mới biết kích thước đầu vào."", ""C. Tính toán đầu ra."", ""D. Thêm bias.""]",B,"[""12.4_ThucHanh_CustomTF""]",medium
Chg12_Pra_Q6,"Khi viết Custom Layer có sử dụng `Dropout` hoặc `BatchNormalization`, tại sao phương thức `call(self, inputs, training=None)` cần tham số `training`?","[""A. Để báo cho lớp biết nó đang chạy trong giai đoạn Huấn luyện (Training) hay Suy luận (Inference), vì hành vi của Dropout/Batch Norm khác nhau ở 2 giai đoạn này."", ""B. Để bật tắt GPU."", ""C. Để tính đạo hàm."", ""D. Để lưu mô hình.""]",A,"[""12.4_ThucHanh_CustomTF""]",hard
Chg12_Pra_Q7,"Để tính đạo hàm bậc 2 (second-order derivative), bạn cần làm gì với `tf.GradientTape`?","[""A. Không thể tính được."", ""B. Lồng hai khối `with tf.GradientTape() as tape:` vào nhau (một tape bên ngoài ghi lại quá trình tính đạo hàm của tape bên trong)."", ""C. Gọi hàm `tape.gradient()` hai lần liên tiếp."", ""D. Dùng `tf.hessian()`.""]",B,"[""12.4_ThucHanh_CustomTF""]",hard
Chg12_Pra_Q8,"Mặc định, `tf.GradientTape` chỉ giữ lại các phép toán cho một lần gọi `.gradient()`. Để tính đạo hàm nhiều lần (ví dụ: tính đạo hàm cho 2 hàm mất mát khác nhau trên cùng một biến), bạn cần khởi tạo tape như thế nào?","[""A. tf.GradientTape(persistent=True)"", ""B. tf.GradientTape(retain_graph=True)"", ""C. tf.GradientTape(multi_call=True)"", ""D. tf.GradientTape(watch_accessed_variables=False)""]",A,"[""12.4_ThucHanh_CustomTF""]",medium
Chg12_Pra_Q9,"Decorator `@tf.function` giúp tăng tốc độ thực thi hàm Python bằng cách nào?","[""A. Chạy đa luồng."", ""B. Chuyển đổi (Trace) hàm Python thành Đồ thị tính toán TensorFlow (Static Graph) để tối ưu hóa các phép toán (như gộp node, bỏ qua tính toán thừa)."", ""C. Chuyển code sang C++."", ""D. Tự động phân tán sang nhiều máy chủ.""]",B,"[""12.4_ThucHanh_CustomTF""]",medium
Chg12_Pra_Q10,"Để lưu và tải lại một Custom Model (có chứa Custom Layer) bằng phương thức `.save()`, bạn cần cài đặt phương thức nào trong lớp của mình để Keras biết cách lưu các tham số cấu hình (hyperparameters)?","[""A. `get_config(self)`"", ""B. `save_config(self)`"", ""C. `__init__(self)`"", ""D. `serialize(self)`""]",A,"[""12.4_ThucHanh_CustomTF""]",hard

Chg13_Q1_MCQ,"Mục tiêu chính của `tf.data` API trong TensorFlow là gì?","[""A. Để vẽ biểu đồ dữ liệu."", ""B. Để xây dựng các đường ống dữ liệu (data pipelines) hiệu năng cao, linh hoạt, có khả năng xử lý dữ liệu lớn hơn bộ nhớ RAM và hỗ trợ đọc dữ liệu song song."", ""C. Để lưu trữ dữ liệu dưới dạng văn bản."", ""D. Để thay thế Pandas.""]",B,"[""13.1_TF_Data_API""]",easy
Chg13_Q2_MCQ,"Trong kỹ thuật 'ETL' (Extract-Transform-Load) của tf.data, bước 'Prefetching' (Tải trước) giúp tăng tốc độ huấn luyện như thế nào?","[""A. Nó giảm kích thước của mô hình."", ""B. Nó cho phép CPU chuẩn bị lô dữ liệu tiếp theo (batch n+1) trong khi GPU đang bận huấn luyện lô hiện tại (batch n), giúp loại bỏ thời gian chờ đợi của GPU."", ""C. Nó nén dữ liệu lại."", ""D. Nó bỏ qua các dữ liệu bị lỗi.""]",B,"[""13.1_TF_Data_API""]",medium
Chg13_Q3_MCQ,"Khi sử dụng `dataset.shuffle(buffer_size)`, nếu `buffer_size` nhỏ hơn nhiều so với tổng số lượng mẫu dữ liệu, điều gì sẽ xảy ra?","[""A. Dữ liệu sẽ không được xáo trộn chút nào."", ""B. Dữ liệu chỉ được xáo trộn cục bộ (trong phạm vi bộ đệm), không phải xáo trộn hoàn toàn ngẫu nhiên trên toàn bộ tập dữ liệu, có thể dẫn đến việc mô hình học theo thứ tự sai lệch."", ""C. Chương trình sẽ báo lỗi."", ""D. Tốc độ đọc sẽ nhanh hơn.""]",B,"[""13.1_TF_Data_API""]",medium
Chg13_Q4_MCQ,"Định dạng TFRecord là gì?","[""A. Một định dạng XML phức tạp."", ""B. Một định dạng nhị phân (binary) đơn giản chứa một chuỗi các bản ghi (records), thường sử dụng Protocol Buffers, được tối ưu hóa để TensorFlow đọc tuần tự cực nhanh."", ""C. Một cơ sở dữ liệu SQL."", ""D. Một file bảng tính Excel.""]",B,"[""13.2_TFRecord_Format""]",medium
Chg13_Q5_MCQ,"Tại sao ta nên sử dụng TFRecord cho các bộ dữ liệu lớn (Big Data)?","[""A. Vì nó dễ đọc bằng mắt thường."", ""B. Vì nó giúp việc đọc dữ liệu hiệu quả hơn (tránh overhead khi mở hàng nghìn file nhỏ), hỗ trợ nén (GZIP), và tích hợp hoàn hảo với `tf.data` để phân tán dữ liệu."", ""C. Vì nó tự động làm sạch dữ liệu."", ""D. Vì nó hỗ trợ chỉnh sửa dữ liệu trực tiếp.""]",B,"[""13.2_TFRecord_Format""]",medium
Chg13_Q6_MCQ,"Protocol Buffers (protobuf) được sử dụng trong TFRecord đóng vai trò gì?","[""A. Mã hóa video."", ""B. Là cơ chế serilization (tuần tự hóa) dữ liệu cấu trúc thành chuỗi byte nhỏ gọn, đa nền tảng, giúp định nghĩa cấu trúc dữ liệu (`Example`, `Feature`) một cách chặt chẽ."", ""C. Nén ảnh JPEG."", ""D. Giao thức mạng.""]",B,"[""13.2_TFRecord_Format""]",hard
Chg13_Q7_MCQ,"Lợi ích lớn nhất của việc đưa các lớp Keras Preprocessing (như `Normalization`, `TextVectorization`) vào TRONG mô hình (end-to-end model) là gì?","[""A. Tăng tốc độ GPU."", ""B. Đảm bảo tính nhất quán giữa lúc huấn luyện (training) và lúc dự đoán (inference/serving), tránh lỗi 'Training-Serving Skew' do code tiền xử lý không đồng bộ."", ""C. Giảm dung lượng file mô hình."", ""D. Giúp mô hình dễ debug hơn.""]",B,"[""13.3_Keras_Preprocessing_Layers""]",hard
Chg13_Q8_MCQ,"Lớp `TextVectorization` thực hiện những công việc gì?","[""A. Chỉ tách từ."", ""B. Chuẩn hóa văn bản (lowercase, xóa dấu câu), tách từ (tokenization), và lập chỉ mục từ vựng (indexing) để biến câu thành chuỗi số nguyên."", ""C. Dịch văn bản."", ""D. Kiểm tra chính tả.""]",B,"[""13.3_Keras_Preprocessing_Layers""]",medium
Chg13_Q9_MCQ,"Phương thức `.adapt()` trong các lớp Preprocessing dùng để làm gì?","[""A. Để huấn luyện mô hình."", ""B. Để tính toán các thống kê cần thiết từ dữ liệu huấn luyện (ví dụ: tính trung bình/phương sai cho `Normalization`, hoặc xây dựng từ điển cho `TextVectorization`) trước khi bắt đầu train mô hình."", ""C. Để dự đoán kết quả."", ""D. Để tải dữ liệu.""]",B,"[""13.3_Keras_Preprocessing_Layers""]",easy
Chg13_Q10_MCQ,"Khi nào bạn nên sử dụng `One-Hot Encoding` (via `CategoryEncoding` hoặc `StringLookup`) so với `Embedding`?","[""A. Khi số lượng hạng mục (categories) rất lớn (ví dụ: > 10,000)."", ""B. Khi số lượng hạng mục nhỏ (ví dụ: < 10) và các hạng mục không có quan hệ ngữ nghĩa phức tạp."", ""C. Luôn luôn dùng One-Hot Encoding."", ""D. Khi dữ liệu là văn bản dài.""]",B,"[""13.3_Keras_Preprocessing_Layers""]",medium

Chg13_Pra_Q3,"Khi đọc dữ liệu từ nhiều file CSV lớn, phương thức `dataset.interleave()` giúp tăng tốc độ như thế nào so với `flat_map`?","[""A. Nó đọc tuần tự từng file một."", ""B. Nó đọc đan xen (interleaves) các mẫu dữ liệu từ nhiều file cùng lúc (song song), đặc biệt hiệu quả khi kết hợp với `num_parallel_calls=tf.data.AUTOTUNE`."", ""C. Nó gộp tất cả file thành một file lớn."", ""D. Nó xóa các dòng trùng lặp.""]",B,"[""13.4_ThucHanh_DataAPI""]",hard
Chg13_Pra_Q4,"Lớp `TextVectorization` có tham số `standardize`. Mặc định (khi không chỉnh sửa), tham số này thực hiện công việc gì?","[""A. Không làm gì cả."", ""B. Chuyển văn bản thành chữ thường (lowercase) và loại bỏ dấu câu (punctuation)."", ""C. Dịch văn bản sang tiếng Anh."", ""D. Sửa lỗi chính tả.""]",B,"[""13.4_ThucHanh_DataAPI""]",medium
Chg13_Pra_Q5,"Trước khi sử dụng lớp `Normalization()` hoặc `TextVectorization()` trong mô hình, bạn BẮT BUỘC phải gọi phương thức nào để lớp này học được thống kê dữ liệu (trung bình/phương sai hoặc từ vựng)?","[""A. layer.fit(data)"", ""B. layer.adapt(data)"", ""C. layer.compile(data)"", ""D. layer.build(data)""]",B,"[""13.4_ThucHanh_DataAPI""]",medium
Chg13_Pra_Q6,"Để chia một `tf.data.Dataset` thành tập Train (80%) và Valid (20%) mà không cần tải hết vào RAM, bạn dùng cặp lệnh nào?","[""A. `train = dataset[:800]`, `valid = dataset[800:]`"", ""B. `train = dataset.take(train_size)`, `valid = dataset.skip(train_size)`"", ""C. `train_test_split(dataset)`"", ""D. `dataset.split(0.8)`""]",B,"[""13.4_ThucHanh_DataAPI""]",medium
Chg13_Pra_Q7,"Lớp `StringLookup` xử lý các giá trị hạng mục (categorical) chưa từng xuất hiện trong tập huấn luyện (Out-of-Vocabulary / OOV) như thế nào?","[""A. Báo lỗi chương trình."", ""B. Gán chúng vào một 'thùng' (bucket) đặc biệt dành cho OOV (thường có chỉ số là 0 hoặc 1)."", ""C. Tự động bỏ qua các mẫu đó."", ""D. Thay thế bằng từ gần nhất.""]",B,"[""13.4_ThucHanh_DataAPI""]",medium
Chg13_Pra_Q8,"Khi phân tích (parse) một mẫu dữ liệu TFRecord bằng hàm `tf.io.parse_single_example`, bạn cần cung cấp tham số `features` dưới dạng nào?","[""A. Một danh sách các tên cột."", ""B. Một từ điển (dictionary) ánh xạ tên đặc trưng sang `tf.io.FixedLenFeature` hoặc `tf.io.VarLenFeature` để định nghĩa kiểu dữ liệu và hình dạng."", ""C. Một DataFrame."", ""D. Một mảng NumPy.""]",B,"[""13.4_ThucHanh_DataAPI""]",hard
Chg13_Pra_Q9,"Để nhúng các vector từ (word embeddings) vào mô hình Keras, đầu ra của lớp `TextVectorization` (với output_mode='int') nên được nối trực tiếp vào lớp nào?","[""A. Dense()"", ""B. Embedding()"", ""C. LSTM()"", ""D. Conv1D()""]",B,"[""13.4_ThucHanh_DataAPI""]",easy
Chg13_Pra_Q10,"Lớp `CategoryEncoding` với `output_mode='one_hot'` khác gì so với `CategoryEncoding` với `output_mode='multi_hot'`?","[""A. Không khác gì."", ""B. 'one_hot' dùng khi mỗi mẫu chỉ thuộc 1 lớp duy nhất. 'multi_hot' dùng khi mỗi mẫu có thể thuộc nhiều lớp cùng lúc (ví dụ: một câu chứa nhiều từ khóa)."", ""C. 'one_hot' dùng cho ảnh, 'multi_hot' dùng cho văn bản."", ""D. 'one_hot' chạy chậm hơn.""]",B,"[""13.4_ThucHanh_DataAPI""]",medium

Chg14_Q1_MCQ,"Trong lớp Tích chập (Convolutional Layer), các 'Bộ lọc' (Filters/Kernels) đóng vai trò gì?","[""A. Giảm kích thước ảnh."", ""B. Trích xuất các đặc trưng cục bộ (Local Features) như cạnh, góc, đường nét từ ảnh đầu vào."", ""C. Xoay ảnh."", ""D. Chuyển ảnh thành đen trắng.""]",B,"[""14.2_Lop_TichChap_Pooling""]",medium
Chg14_Q2_MCQ,"Mục đích chính của lớp Pooling (ví dụ: Max Pooling) là gì?","[""A. Tăng độ phân giải của ảnh."", ""B. Giảm kích thước không gian của ảnh (Downsampling) để giảm khối lượng tính toán và giúp mô hình bất biến với các dịch chuyển nhỏ."", ""C. Tô màu cho ảnh."", ""D. Làm mịn ảnh.""]",B,"[""14.2_Lop_TichChap_Pooling""]",easy
Chg14_Q3_MCQ,"Kiến trúc ResNet (Residual Network) giải quyết vấn đề 'Biến mất đạo hàm' trong các mạng cực sâu bằng cách nào?","[""A. Sử dụng kết nối tắt (Skip/Residual Connections): Cộng trực tiếp đầu vào của lớp vào đầu ra của nó, giúp tín hiệu truyền xuyên suốt mạng dễ dàng hơn."", ""B. Sử dụng hàm kích hoạt Sigmoid."", ""C. Giảm số lượng lớp."", ""D. Tăng kích thước bộ lọc.""]",A,"[""14.3_KienTruc_CNN_KinhDien""]",hard
Chg14_Q4_MCQ,"Thuật toán YOLO (You Only Look Once) nổi tiếng trong bài toán nào?","[""A. Phân loại ảnh tĩnh."", ""B. Phát hiện vật thể (Object Detection) theo thời gian thực (Real-time), bằng cách coi việc phát hiện như một bài toán hồi quy duy nhất."", ""C. Tạo ảnh nghệ thuật."", ""D. Khôi phục ảnh cũ.""]",B,"[""14.5_PhatHien_VatThe_YOLO""]",medium
Chg14_Q5_MCQ,"Sự khác biệt giữa 'Phân loại ảnh' (Classification) và 'Phân đoạn ngữ nghĩa' (Semantic Segmentation) là gì?","[""A. Không có sự khác biệt."", ""B. Phân loại gán nhãn cho toàn bộ bức ảnh (ví dụ: 'chó'). Phân đoạn gán nhãn cho TỪNG PIXEL trong ảnh (ví dụ: các pixel này thuộc về con chó, các pixel kia thuộc về nền cỏ)."", ""C. Phân đoạn chỉ dùng cho video."", ""D. Phân loại khó hơn phân đoạn.""]",B,"[""14.6_PhanDoan_Anh""]",hard

Chg14_Pra_Q3,"Trong Keras, khi khai báo lớp `Conv2D`, tham số `padding='same'` có ý nghĩa gì?","[""A. Không thêm padding (giữ nguyên ảnh gốc)."", ""B. Tự động thêm lề (padding) bằng các số 0 xung quanh ảnh sao cho kích thước đầu ra (output size) BẰNG kích thước đầu vào (input size) (nếu strides=1)."", ""C. Chỉ thêm padding bên phải."", ""D. Cắt bớt ảnh.""]",B,"[""14.7_ThucHanh_CNN""]",easy
Chg14_Pra_Q4,"Để giảm kích thước không gian của ảnh đi một nửa (ví dụ từ 28x28 xuống 14x14) trong mạng CNN, ta thường dùng lớp nào?","[""A. Conv2D(filters=32, kernel_size=3)"", ""B. MaxPooling2D(pool_size=2)"", ""C. Flatten()"", ""D. Dense(128)""]",B,"[""14.7_ThucHanh_CNN""]",easy
Chg14_Pra_Q5,"Khi thực hiện Transfer Learning với mô hình Xception đã huấn luyện trên ImageNet, lệnh `base_model.trainable = False` dùng để làm gì?","[""A. Tắt GPU."", ""B. Đóng băng toàn bộ trọng số của mô hình gốc để chúng không bị phá vỡ (không bị cập nhật) trong những epoch đầu tiên khi ta huấn luyện các lớp Dense mới thêm vào."", ""C. Xóa các lớp của mô hình."", ""D. Tăng tốc độ dự báo.""]",B,"[""14.7_ThucHanh_CNN""]",medium
Chg14_Pra_Q6,"Hàm `preprocess_input` đi kèm với các mô hình trong `keras.applications` (ví dụ `keras.applications.resnet50.preprocess_input`) có tác dụng gì quan trọng?","[""A. Nó thay đổi kích thước ảnh."", ""B. Nó thực hiện các bước tiền xử lý đặc thù mà mô hình gốc yêu cầu (ví dụ: chuẩn hóa pixel về khoảng [-1, 1] hoặc trừ đi trung bình màu của ImageNet). Nếu không dùng, mô hình sẽ dự đoán sai hoàn toàn."", ""C. Nó xoay ảnh."", ""D. Nó chuyển ảnh sang đen trắng.""]",B,"[""14.7_ThucHanh_CNN""]",hard
Chg14_Pra_Q7,"Lớp `GlobalAveragePooling2D()` thường được dùng thay thế cho lớp `Flatten()` ở cuối phần Feature Extractor của CNN hiện đại. Nó hoạt động như thế nào?","[""A. Nó lấy giá trị lớn nhất của mỗi feature map."", ""B. Nó tính trung bình cộng của toàn bộ các giá trị trong MỖI feature map (kết quả là một vector có số chiều bằng số channels), giúp giảm mạnh số lượng tham số so với Flatten."", ""C. Nó nối tất cả pixel lại thành 1 hàng."", ""D. Nó xóa bỏ các feature map yếu.""]",B,"[""14.7_ThucHanh_CNN""]",medium
Chg14_Pra_Q8,"Để tăng cường dữ liệu ảnh (Data Augmentation) trực tiếp trong mô hình Keras (để chạy được trên GPU), ta nên dùng các lớp nào?","[""A. `ImageDataGenerator` (cách cũ)."", ""B. Các lớp trong `keras.layers` như `RandomFlip`, `RandomRotation`, `RandomZoom`."", ""C. Dùng thư viện OpenCV bên ngoài."", ""D. Dùng Photoshop.""]",B,"[""14.7_ThucHanh_CNN""]",medium
Chg14_Pra_Q9,"Khi xây dựng một mạng CNN từ đầu cho bài toán phân loại ảnh màu 32x32, `input_shape` phải là bao nhiêu?","[""A. [32, 32]"", ""B. [32, 32, 1]"", ""C. [32, 32, 3]"", ""D. [3, 32, 32]""]",C,"[""14.7_ThucHanh_CNN""]",easy
Chg14_Pra_Q10,"Trong bài toán Phát hiện vật thể (Object Detection), đầu ra của mô hình thường bao gồm những gì?","[""A. Chỉ là nhãn lớp (Class label)."", ""B. Nhãn lớp (Class probabilities) VÀ tọa độ khung bao (Bounding box coordinates: x, y, w, h)."", ""C. Một bức ảnh mới."", ""D. Segmentation mask.""]",B,"[""14.7_ThucHanh_CNN""]",medium

Chg15_Q1_MCQ,"Tại sao mạng RNN truyền thống (Simple RNN) gặp khó khăn với các chuỗi dữ liệu dài (ví dụ: đoạn văn 100 từ)?","[""A. Vì nó tốn quá nhiều RAM."", ""B. Vì vấn đề 'Trí nhớ ngắn hạn' (Short-term memory): Gradient bị biến mất qua thời gian (Vanishing Gradient through time), khiến mạng quên mất thông tin ở đầu chuỗi."", ""C. Vì nó chỉ xử lý được số."", ""D. Vì nó chạy quá nhanh.""]",B,"[""15.1_Mang_RNN_CoBan""]",medium
Chg15_Q2_MCQ,"LSTM (Long Short-Term Memory) giải quyết vấn đề của RNN bằng cơ chế nào?","[""A. Sử dụng các 'Cổng' (Gates) như Cổng quên, Cổng nhập, Cổng xuất để chủ động kiểm soát luồng thông tin (cái nào cần nhớ, cái nào cần quên) qua thời gian dài."", ""B. Sử dụng nhiều lớp Convolution."", ""C. Loại bỏ các vòng lặp hồi quy."", ""D. Chỉ dùng hàm ReLU.""]",A,"[""15.4_LSTM_GRU""]",medium
Chg15_Q3_MCQ,"Trong dự báo chuỗi thời gian (Time Series), kỹ thuật 'Differencing' (Lấy sai phân) thường được dùng để làm gì?","[""A. Để tăng dữ liệu."", ""B. Để loại bỏ xu hướng (Trend) và tính mùa vụ (Seasonality), làm cho chuỗi dữ liệu trở nên dừng (stationary) giúp mô hình dễ học hơn."", ""C. Để làm mượt biểu đồ."", ""D. Để chuyển đổi sang tần miền số.""]",B,"[""15.3_DuBao_ThoiGian""]",hard

Chg15_Pra_Q3,"Khi sử dụng `dataset.window(window_length, shift=1)` của `tf.data` để tạo dữ liệu chuỗi thời gian, kết quả trả về là một 'Dataset of Datasets'. Để biến nó thành một dataset phẳng chứa các Tensor (batch) có thể huấn luyện được, bạn cần gọi phương thức nào tiếp theo?","[""A. .flat_map(lambda window: window.batch(window_length))"", ""B. .map()"", ""C. .flatten()"", ""D. .zip() ""]",A,"[""15.5_ThucHanh_RNN""]",hard
